puu_id,region,server,range,league_points,wins,losses,winrate_%,matches_month
_3uuCR4HfyURPOFrIUDlHPhW-y_dwAAtyArgEaZrGommYutDCHt8cH1oDFipK_rxDTAFA5_Ke2RL4w,americas,NA1,GRANDMASTER,936,527,480,52.33,1007
n7GvmirML0HzqJyHb4LNuGbjHVSwntlyYWmW9796CqhmZix1DgxumcxJojfnaSvfsvFnm_xnTZp0iQ,americas,NA1,GRANDMASTER,914,518,452,53.4,970
3otUMYV6rETGgP17y_ZmuOS3GS7r0CaxCmie-25f5btEYg7sTfXR8rmEQsQ5YZN5nbP6WMr_6SISPQ,americas,NA1,GRANDMASTER,910,543,519,51.13,1062
ctbJAO_aDKJu1IxHsdYid0ld5aunHvE0DMZmsm-0ZkOePGbag2UTsK6euF6do4FERU1aABgogJYJZg,americas,NA1,GRANDMASTER,896,645,635,50.39,1280
O_Ih7NwZwv7nOYCu_VovABiZ2sGJqy0dQEgywLUKSLbpIK9ZX4fUoPwKhWa1y2ZCogWDHiv6WnBAEw,americas,NA1,GRANDMASTER,892,560,555,50.22,1115
i1MplAKboJIXjmglz4rNYuLahpnWAyro620o8Xw-RDJWUaTOtRMe03apvNBQOK3-vBG176CQcgOo-Q,americas,NA1,GRANDMASTER,891,519,485,51.69,1004
PTsDx9jBYkLFiwnzq_lvCjReu0XQ3KLP7sCvCMx5Brli6p6730QEh9HEgh3QM6cDJ_Mic8rl2BTGQQ,americas,NA1,GRANDMASTER,890,620,609,50.45,1229
idrSCVbwL4uUjbenO0w8O15UaZJvTxDau7g2bcpwI6F1RvjALsBDeo5MrELIgSZEKMTto6Ss5snt5g,americas,NA1,GRANDMASTER,884,623,567,52.35,1190
mTf7ISdowbPJGxLCliiFyDh1KDATXcdshm3MqGvaSsIfxyypWpvPWtWErWTlzWkivsaGo9k6Fyp97Q,americas,NA1,GRANDMASTER,879,518,499,50.93,1017
gTsqBKDnYna77ggTxl_sZUqiRQ0ZO5OjcQFWnL6OkarD-jaU63BT6FeEkm4kpnhI2SBQOXOh9iX9zA,americas,NA1,GRANDMASTER,872,578,525,52.4,1103
RFOCO0uxO-qkLS7CNj0OeE96UbGdD8kowKqEf4NdiczmDIRDNf93J4TierXDX8jhQgMO1qLud3ik6w,americas,NA1,GRANDMASTER,868,527,496,51.52,1023
RHabiKdpTQFC4cbyNyE-vlZQmZ9IGTU_KI4GHMl2uyeEqAGlJpZNvlpf0aZZjVM-ufZXLccju3tW4g,americas,NA1,GRANDMASTER,859,611,548,52.72,1159
OIkjj2PLH26baOkNG90fONWyzM0n7xLoJmN-ydY6aE5hQD8R6pg2YDc9KWQpe6zNSmG_8ykPZZB39w,americas,NA1,GRANDMASTER,832,640,649,49.65,1289
n3WooNzN71vA_Gyz3CyXRrHCOu_MydG8b3uJcDA_zt285_n9gzOHYebLX98ub4bevbkTdesUtQoGTg,americas,NA1,GRANDMASTER,828,598,581,50.72,1179
K7UlnuT9dp9iw8peClwqQDh0_7LLCF-N_e58RGAaxCSFY6v8gcB1fzNnRIinkQkjRrEVIy2SxFkg6w,americas,NA1,GRANDMASTER,809,553,525,51.3,1078
ebM6IbMj6zhutqocdvczb5_IJ1gRw2kL5KngPEXses-w5eeNK_QasF-SAmvs2MCjv473eIDlajKfZQ,americas,NA1,GRANDMASTER,799,502,472,51.54,974
WowsdHrFP5MwEO5MdYIn35KXGIPvukqt5avsAf7SATkhCQpE0IpCC3aOeSU_pe3c_wq45o4IhDi85w,americas,NA1,GRANDMASTER,797,757,743,50.47,1500
iciZAk_O2SOuY2CepgEezkudF_W_H2cC6q_fheR36db8nza5GMHxB9gNJL-ijiJhUKndlEu6jGq3DQ,americas,NA1,GRANDMASTER,787,521,503,50.88,1024
Ib5iZodJUCshudL9XBkmlkwe6YNuoutnI1Ey5uG9S_crKBef2f1sb9KN9NWUc2NUoaj6f0uCfEQ-lA,americas,NA1,GRANDMASTER,748,574,537,51.67,1111
JcuXv8NiHA9yW4P-y7LBDvFn84bx4xoLt_EPZEqbudVZfWOa2WcoDcptAVq-sy4g5hKdiBSkWLuIGA,americas,NA1,GRANDMASTER,714,871,834,51.09,1705
s57XMqqdvqWMNLOpik1AmNpM4h9ccOII1K4m1wOBchxGqqWcLYQo2LiIUM0RhwvHkqZilhZ_hNE08g,americas,NA1,GRANDMASTER,704,712,729,49.41,1441
afXaNU_878QoIJdGlBu2OZhn_VlYhx_HTh15Prs-pOhF0iY9_BgHXLQPmQ2pm5HwpyFpFeCueegI6g,americas,NA1,GRANDMASTER,703,546,516,51.41,1062
b0JO-e9KfhB0p8Zf_t28ksVp8blwbi60w4UurA5qJpeGbbcciw8ELraJrmuFiKMw8WKjfe-F9r_Trg,americas,NA1,GRANDMASTER,696,535,513,51.05,1048
VmZgcRPxllk4KLFfDNNg2cf4UfqIgtTb4eHqdodPHTALvdm9Oo6FdKoOPKjbJ3i8ORmK7txrY6dqFQ,americas,NA1,GRANDMASTER,692,573,547,51.16,1120
tZhsaVRqKSTNcAWEy0lYhGpjfz1aJg8M7G_lJYtEfG1fuo1Re7ILLSX3o1GkZHtquJ7QlXkaC37oIA,americas,NA1,GRANDMASTER,688,530,495,51.71,1025
8pQIyu4k9DqdY0DZn4b6utkQjPvbQ5gHTdqfB-intirERe0-U0LNpNQyIHfNY0fbPlcjXY4OgHIBsg,americas,NA1,GRANDMASTER,685,506,497,50.45,1003
voorTlsn2GS16fZWA8qgbowG5KmIraidiabplkVUkUGhHw8IO2cXvJD0qdrQKdr07yyxnndgJHBq7w,americas,NA1,GRANDMASTER,532,521,484,51.84,1005
Yc-3vdPPnJnHGBAA-iVnbqSs0wFXKYBTCkm0UJkXvAkYdi5MNsQeSf0NuOZhQHDMr8T1Ck0nphxXPw,americas,NA1,GRANDMASTER,440,691,619,52.75,1310
nQ_nxCG8c-Qyc4oiT2GmEvhFVG-nh5swKql4J_lJG7uaSs2BVhpUQMETJLxXBRSMxaiGoFrzfyqfUA,americas,NA1,MASTER,674,566,496,53.3,1062
8ZgUCwwyO79vmQb-ETM9QogkivmxOKbRhLqkaCxdjqFQc0KB19nCdZymeOBFbAuv8smShXc4iYb1OQ,americas,NA1,MASTER,670,567,549,50.81,1116
Hr2hPKzGtfsg4j9iH91QAB11de-xVs3zIGjv9_BW2ic2dW3ACUn6pazAf82-nGKVa2D0OAqjW_5kzA,americas,NA1,MASTER,658,516,504,50.59,1020
VP-gI1QL1I85a3xKDKAI8SKCnd1xnsqapRqSOAyxPOSVSYxeGPlmGMwpioXpiQvvHj5lJQT7v9yvEw,americas,NA1,MASTER,642,562,552,50.45,1114
i-rS-FmRfASvx7f94IocjE5uwr27dsXzHIlEPA7NF5bNtvLKQhthG69QHgwgRhylNbKwxn-0-I65QA,americas,NA1,MASTER,631,558,542,50.73,1100
DFttpHJfqPN45bGZYpgNEuBVAARCZYUcqWB8t0AYjNhdc1Tg4fjrV7U9xgX0LrlFr5-ItbS2B8jnBA,americas,NA1,MASTER,613,534,514,50.95,1048
CnRl8ZEh8ui_ZSUJ-vj48SROqekGpOaf0vD32w9rW4OWwrsoRahxrGAL9o8cUVlj2MzHWtnmUxJ7Aw,americas,NA1,MASTER,590,569,555,50.62,1124
RjoKPUDoUTkX57sYgXZcQ6nnXbJFv4bynr7A-fca3Dy52IODdNiOCEs1yfTEVIxSXNA4QBGRyAx64w,americas,NA1,MASTER,579,725,717,50.28,1442
jziQUAAe9Nu8KwKBfXrOZgbIUG32Ddj8FInlERiNIRAF0kuNaygVDcjIFKaoexrjhMyMWYNyfS_1bw,americas,NA1,MASTER,577,546,529,50.79,1075
iFDkzJmlpjn-22GZlr-JHrAfYXTH0R19jVfLzH5OwLkHMY9cD9w6ko38DJcS4tOn-Nb3ERoazooBNA,americas,NA1,MASTER,566,720,716,50.14,1436
QVWLQHzr_rSDzhB4fuKyGLFuvEq0FbjvGZvbUYoszRtSJ-A7KLbLKgcLZ8Vx0VpK-bWc-_u1CVhoJg,americas,NA1,MASTER,557,522,534,49.43,1056
tl9NhphFN8WYcsbjhHw_wz1JJZ2KS9sGXkpC3TX83GBGqHy9HFY48hWw5ueL_PO65SMjVcn1hPqnMQ,americas,NA1,MASTER,536,806,815,49.72,1621
PcQsrFMy_mY64IIfPpKWZ0DJw7QucunE6TLFzFz4WkIIFTQAmT6Q4qvYuWBJ91EOIcet2XY7NxUpfw,americas,NA1,MASTER,534,669,659,50.38,1328
sqR84D3duQB4Oct2m6pAViRgOMoA9M4Bw-l47n2XleZJZkDKibRNvlMqja8GkEe-OpIkU3MkTRf7Yg,americas,NA1,MASTER,530,550,520,51.4,1070
43hq3KtuGwbvdFtg1CR0yVYRgRltMC1jW3R5XVrsvntLClWnDyOs1XNwtjRTPkhUhyFqOU3GFtN6Rw,americas,NA1,MASTER,528,509,498,50.55,1007
dq4UNJKO43IfLKN5ebBIKDZeGCs9HhBgxMxTbwjJm1KV08G7cenKN-xC8IK-5p_v9m76trri8TBlSA,americas,NA1,MASTER,515,518,526,49.62,1044
3TdudtBLPnU1EOi37L1MqG7VyIYzSWf98zHABHTT8aehX40xHLtAPJfdIe09kneWJgy5xBHLxCiD5A,americas,NA1,MASTER,513,507,496,50.55,1003
aqZS9600jXkYzquAQvWql7v1aKEJ5mQ-v1ECoHUEZoZaMCj5EZkNEvOgcBoAau-aB0kG9Nt4gcf1hw,americas,NA1,MASTER,508,719,703,50.56,1422
wha0SCEN4LOFac0I6rsmk9Z1lnXMa0erNS2Yr1_Yz0FTWv5KQIDFT_E4Sf_lclyHC7wKoWlY-GLo6g,americas,NA1,MASTER,508,587,594,49.7,1181
MLfLkveG629A50MP3r97BlbzuE-eL3OcJ28zP7VvcBG_AOdF9UzTOe4-BkbyPzMbBN-LfNdJhPbbCw,americas,NA1,MASTER,504,665,655,50.38,1320
l-THGTlsqEO8kwhonm0MJE1KQGbGlyPstzLhCUEA4yPrUDgTTKIUZgVoejqqpsd08k6rj4pB6AYFhw,americas,NA1,MASTER,500,869,862,50.2,1731
nUj7lebDvpIUNhHWW0ariB2DkDxmMWzdTcVDiLHaQVhTrbj73R-s2aSCc7KEch7VPxAw7KGFFt2PfA,americas,NA1,MASTER,499,519,511,50.39,1030
KnmOZAZinSm1ja7M1Zt2u9wGF-9SjoQ50hWPQnJMcMcgXn2uW13NISEs_ApJv7VEon-73q8dRqWbZA,americas,NA1,MASTER,494,597,589,50.34,1186
oYrhPff1Cq0n7Gri0dPgZELcC4rQckxups4Quyjcdgr2tYgoy4vKVhplw8R1PxZw-0Qh85niQP7HlA,americas,NA1,MASTER,490,521,508,50.63,1029
5rGVGCLBavd5jVjHJGCWUtnnrZH4f63hTHzltZj3hX7C5UewI1W3xpTo63qTeZQlTV9Jd3N4I3edbA,americas,NA1,MASTER,483,534,509,51.2,1043
SmaljzKKcUc1AmqqFziUdHDizSHF9uKdPDYd6FMMvUhrahqtoDAekQ0ou56iqbiJ26sWZu-nmbLdGQ,americas,NA1,MASTER,476,560,572,49.47,1132
tTkAAosxqcTmMb381U35Ts7-7mK363n1fWQL9ioBRPw3r5wbYnfifHiA1DboaVp4pl51Ro7DQS0x9Q,americas,NA1,MASTER,470,648,644,50.15,1292
KBoXUNCNfvv70GYuW9-3A1yoQlkPmuTr9YP7LewfCO_KoLXvfkQecH3NkcZ0hJteCN1Guzng0yEkEQ,americas,NA1,MASTER,459,507,516,49.56,1023
8TAvu5YrBFgKJDrgp4hE1X762C2dLuOKkKYwNpXiL74kQFRaWRNeTKpB8XVhAnFZ3DpFc6BGNc1b7w,americas,NA1,MASTER,457,509,483,51.31,992
A5vusAejuhqy2CH8WXmwFw80X_mrnR_DbXmjNCQBAQg33BObWsp0pEEbwY41Bx4cdq5NIrZkAUtMmw,americas,NA1,MASTER,413,718,716,50.07,1434
9QqvzsvEIkejVObjKpXTEeYAPwUx2TLpsZFOkKjum4F8HdqkQMtK3Sz1FVk0JSUSstEAppWBCjh0Pg,americas,NA1,MASTER,399,503,506,49.85,1009
99z_thLz8sUlsrbRvp8gMHlGiU-q_3S1MvXqXn8Pi17GDNLdpkw6uwOUAk8QagY-_OD7m7-X_JeCSA,americas,NA1,MASTER,393,534,545,49.49,1079
MhPXgcgAGC_siLVTVZ3HiRbLOQrYMGCSBd0uTqAt_olu9X6yvz6UBK54wTGl450AB6laBBTBsib3eg,americas,NA1,MASTER,378,546,511,51.66,1057
CKoIl379h2U39XN4d7MKC1Wt6XOvo-3iN5L0fFr8X1CcZKvTsj370icxgeo6OuWOkp76LTFhBPVLPw,americas,NA1,MASTER,370,706,724,49.37,1430
167oTM2gpllMHi3UPA0m-E2f0_HHQoYoCkj7rjTUYC68-wIrmpZVAe7W_xbJMA_T7NYP4Ku337oSMg,americas,NA1,MASTER,364,643,646,49.88,1289
0ZpmMsvw2Z9LMdWUT1xY5zVEo-AYQTjHgH_ih1qL9puQvu7Y22xRkzfVB0onicvgOsxtIBC3tln3HQ,americas,NA1,MASTER,362,515,526,49.47,1041
rOWR-qrq8N9ezkTcgvfZJrbjSnuAT5xcv1geNbRO4sny6C8e05KsKN1EMw1-dk25Heikyu10tGlqqQ,americas,NA1,MASTER,357,653,645,50.31,1298
dRvhn1gcmTCgc3lIsLeai2475X7a_ZA0W_El8LuV-nbFCZpqzjHErAmnJp7Kotjac5IFzfwMtukMSQ,americas,NA1,MASTER,353,789,760,50.94,1549
yi7-PciFMjNJ38WcArFCuQw5KmfYmYhNJaQJBuEqi0zbKrJcR4_1bFY5wmauE3F4jbRcO1yxMhS7DQ,americas,NA1,MASTER,351,722,716,50.21,1438
3PQRHCdco_p1sXOUkzETML7buu_hsd2iiqvepQ6khEgQDyfZ94lVG8K14R4HqaEq0ZfPdtWPxpOydw,americas,NA1,MASTER,351,615,620,49.8,1235
dzNFL_YvBcd8tu8ZaOdP8IQHJKzukeo6xZie48kZUsDwQLK4lmbz0WWiGUGaox8OrfdCjLAY2dPFDQ,americas,NA1,MASTER,350,580,529,52.3,1109
Rou9k9Y7dA7xzp37MXwIp-978UfXWoyu78sOc8kmIDL8YM1A5Oi4BCutuatbQhzZMBz72qHntloAWA,americas,NA1,MASTER,345,855,829,50.77,1684
jaMMkcQdxUZXuVTkQKvrsdmHupstPx1JuSP9QBJ2N1_iRDMhcTxNhzyT-G4PW7WJ9lqivEArnavaEw,americas,NA1,MASTER,344,606,596,50.42,1202
TtWb_0GY35xPAlq6x1UhAaf1zEfKiS1DjgRMR0jO9cVmkdbuT3X3iizFKuoE2loORXrRicermqILMQ,americas,NA1,MASTER,341,660,659,50.04,1319
nuVYmy1Ejbssmf_Sl1mTSE03pqmtOwqnmm5zqLycN3mNyfsvZzrfDWE39c-FYBJ5IM2JLRMwSJm1Dg,americas,NA1,MASTER,336,559,545,50.63,1104
eXNPSdHvm_4z84ZR6c6yC97N3kbo5tiXsLZ54u093cBUDd5j0t-T6fTl5D8UeDUUIzX6njA8zNeuvg,americas,NA1,MASTER,332,655,633,50.85,1288
0wo9WGFG88qTk2E-nTpe-nQ0CyjyWLfGtfS42zDBG3yCqSNZvO4NlTidlSWt6xFfb2ifI2em0_I8Pw,americas,NA1,MASTER,328,871,873,49.94,1744
3SLQ9qOS198M80jAmNE7wwucpQmLqA3FUQN07EIe81FLq-CoOR5nKQNZjBSPWTHbwEAxF9xyQXOSVg,americas,NA1,MASTER,323,833,830,50.09,1663
B4JBU1CjMQcDgjCuyAwS-MubkZ8kX7Na40vAk0pcvfMUfplpDyBaUPHu2VH2Xy1z4JFc6NIibbQbJg,americas,NA1,MASTER,321,531,506,51.21,1037
acfvXq0e6nCrP_PDbeTyxpYO10XoJhem3JGO42myVvYJ-hA133IBavWbf1YlkHTK60kq4PKtuv93QQ,americas,NA1,MASTER,317,508,546,48.2,1054
w_kfkZfmrEPI3DsnPoL8Izs4fk_dTbq4QxmMLT5wGruE85ogN3KsifnRbLT7sOIAC6CVobD5v9pieQ,americas,NA1,MASTER,314,511,510,50.05,1021
sN3g8lanpQeXODgKZGG1Coj1LVVbR1EFZrWIAaobVJgalsgDovGCivGEJ-bVOomFlvh7eJJuVr9yBw,americas,NA1,MASTER,312,520,518,50.1,1038
b1Kf_D22IKtyXLBXx5_7fdRY04y5RGRWrlSbhc7HjXgfIESHT5UbInmZ6_BSwbFIE5CnJoJJYyYhGw,americas,NA1,MASTER,310,526,539,49.39,1065
P7xvgLcRCd13qaptoi5QqFUiGYi08o7x3SCwiLPQCHpMLzwpe3Xw2DtNf7C7qguzvHb0D8brg1CKIA,americas,NA1,MASTER,310,519,526,49.67,1045
zHc-VlfAGizSvxHInvoU9zg-nXiTkKHsm8mw2juiXLd8Viy5KAJMgwAbUW9RPNmKjoRZrK_oIi2D8g,americas,NA1,MASTER,307,592,598,49.75,1190
pcDcF4Ag4J7ERqzft-S7pnKIZ24l2CMzrIGVloRdWMuRhO4IL_dvGMfe7IQhhv2wmVAD1pdqQ0_qfw,americas,NA1,MASTER,286,604,597,50.29,1201
LQtO2pPVOjXhFLxmhhCimSt4ozk6KzPudnjw3uVM3bFB-ukp7QpDSHyp7JNqk-zc8Iivoat2srD3bw,americas,NA1,MASTER,282,502,517,49.26,1019
On4bNEQ0psG9HUpCyyWPXtOQvumHsQ8BernqRxB5Q3oHuJvX0TiYZfX4LLLSrdEP6d8k3H9MIwGrKw,americas,NA1,MASTER,281,660,642,50.69,1302
w4p0Dp7xZztz2lNaqnmxSdkf9eMpw7bdVDPPjYJJH7-1-strPIZkOWxB1vsfyGbEpHVqTcMmMC7Ueg,americas,NA1,MASTER,280,562,584,49.04,1146
nElc-4NcxtT1m0fuIO3FnEqLjdN6_iZurVV_RqJLNuu4sYlhId7u3Xm02NPHh-8nDM0tjASAFWJ4Tg,americas,NA1,MASTER,278,715,729,49.52,1444
y47Z_DntKBiv-TYEWR-gSOvN-zMoYFZ6vp50XkZnLMvH2J5f7Pkq8wKvVxd0HzJQkH6vv1nymIWjJQ,americas,NA1,MASTER,278,596,576,50.85,1172
I0dnOgnsmuV5UTm2hf7uNvKiL-Jgw8ibHBY3ETylabjdUqi517sDp2AoincjY2DBqLouj0jSsnntkA,americas,NA1,MASTER,274,566,570,49.82,1136
1nl8Y0m0VFTDPiNpQzpGK3lmE6DKS-0YDHVziAldpxynbae6Ap283khN7gUeGQj0mZKjS17s8jIn5w,americas,NA1,MASTER,257,632,624,50.32,1256
r8GEymrtFNpbSzmrYES7FQP1ys_-5-QB5BuHwFi1VkH7Mv3UCK9SMjTa1Qkq6K3UB-XtfZE2W33FXA,americas,NA1,MASTER,248,539,577,48.3,1116
qsnaAO8NbUfxEb9LMdL1SZAngSqWFXQp1RR_K6R65NujsUu3sv0X3dnpLRGGE1CVCuL_ZtuGWx4vyA,americas,NA1,MASTER,239,792,782,50.32,1574
O8OQp8dykM1ITGopLJaaoNWKDWdnpN1B8Q7LYEkDU7TPFjOqVmk-IEURsRYUvVT6c7vawGKD0YIcTQ,americas,NA1,MASTER,227,526,527,49.95,1053
yKd184-imdQK_NA4kkrA5gyavHBRKEvDkBry-vitYAgSjXZ9ij0HutMzo_N-HLYjIaybVKQ5RfAxNg,americas,NA1,MASTER,226,555,594,48.3,1149
nVxUPHhSeL2tenUiWPLxuM9rjvy8eSsAtqXrxBNCBhDSyJc5xyVdoP0Crh6-phQ9FJRKSpOUoZmonA,americas,NA1,MASTER,226,521,520,50.05,1041
uSVLw76zPcLtqAhCibgFmRfdiufJ64ewAyxvn-gUyZZRxrsU5HkKlC1yYHIikcg98996w-DkgUkk8g,americas,NA1,MASTER,226,506,497,50.45,1003
4lxoFjWYPcrLLXy_56Bdsdk5fgWvhnJslhJl3MiIMVVoOn8G_De71DdHJk4n1WkWp-raGt9uHFZluw,americas,NA1,MASTER,225,527,492,51.72,1019
Dy5IIMJGA6nWe3ScZqyfuCwUak54akdsT3YUl13hmPCrj_60WC7CeXUKCGqwVw1zgPRXhKWqwqHtAQ,americas,NA1,MASTER,218,777,768,50.29,1545
VG7eaTmZuVohkKeKWk76VQ5OGGg-YY5JcmbiQRstNufDswgGYGCRRHjos5wAnoAzaZmlIMJH8qT-ng,americas,NA1,MASTER,217,657,672,49.44,1329
iVh43sCOEKPltAEOpLd14haL2rq7z0K5iymN1ESgzr5yv5eWT6rCzPulky_QNUqh3NElcILq__Zx1w,americas,NA1,MASTER,217,586,568,50.78,1154
b0mWErjEAqKbvdO6dSM0RSSiI36UGiRykGGBacwCcbwdd4THOzTbOE_08WX58auysUBJsfoBnydCbg,americas,NA1,MASTER,212,509,502,50.35,1011
8dF1jwq-xoTYXPWufeqoBWzz8DP5rKqF6O3yQ1KyAWStQ0-a6OOlbfBwYY7zA7owW0QS3RQ8vRaqoQ,americas,NA1,MASTER,211,519,523,49.81,1042
uwV-dyXRGjEBUhZUscbwyvvg3k-gkxJpcdO6ci0H3WAsmI8srmMx1bMTismNeS8VpF0zIUMFtR0QuA,americas,NA1,MASTER,210,595,569,51.12,1164
k4HGKgjZ1Mb_bSNIeZ9cJmBwU6k6lzNSEhkb1rPKzsMlfEXCGOPZFW8pHCT6HmoOn-V91pmCwdgx3w,americas,NA1,MASTER,208,539,554,49.31,1093
kYvfipJqn-7a_aIkAPneyTdfvOIFZM18TvF8Xvuj5BuIlW04Berk45BslB4WTOYMqOi2SLBMMkAyLg,americas,NA1,MASTER,198,689,677,50.44,1366
e6Rqo_-IsN78RT8-wdQ0RPPk0VEWzIYwAKmDa8VlW2H6dfYdfrlKLp0MJbm1OamflUW3Wr3XvOQPiw,americas,NA1,MASTER,196,790,807,49.47,1597
VN890i4O7_OHV3CJ8H83kU7phScDeYAgKlNa_iks2oMtN4-4C76H99121l1wiv9SJZgtpq2SAv0ruA,americas,NA1,MASTER,195,712,760,48.37,1472
rLcam_9Uj0fKluckODAnXk7o6Z57IfWAC0OGQhfTmoHlcxUG7jY0xh7QOrFJ8hGvgLg6nbwHwin1qA,americas,NA1,MASTER,193,546,537,50.42,1083
BSX3ZQLi7xxbl5igGage4jrk6O7BYRATxc4BK0psIdI4JRW83JE2VFD3mFyO7nkzTJyGkh6bspj-vg,americas,NA1,MASTER,181,589,615,48.92,1204
as8qc3r3OwNtK2TJi5WfdsO3QZt_-FHNKj_kWbVujiurxQxlCcs5ZPxVCJMlMyTF_Fsonm6GmslM5w,americas,NA1,MASTER,166,543,498,52.16,1041
WoIHJuLAJ4npUyGDLUFwr8ve9hTuTYLFqdE7S8ibGKZNOtAgGEvO0Wztc6MPiSodYOuMoHNALe0PYg,americas,NA1,MASTER,159,522,496,51.28,1018
piAADUb3WiyHjtj2fZBrdp6h7YIGFfGunZt6-3YmfQtmq-VLF_3TrpScsESXbRYAvl1SnL_NJ6fB7Q,americas,NA1,MASTER,153,630,649,49.26,1279
CKDeJTk_jAJSF5rcam6oGYRqqtWp_upBPZVb3MFPrsMidvk7AxMaCiA8WfDj2yj6PQBoA7PogJ_9tw,americas,NA1,MASTER,152,547,534,50.6,1081
3_6N7fT9IgZOqw9LvTOpiK8cPvyWGgA4_q_PtVGjHze04bFyEMt2-uARO6IDRl7Zfxqq59OwgRBsmA,americas,NA1,MASTER,149,560,578,49.21,1138
WspdYaVyxD6jTYdq2lGIBqpvGuKHVY1iIaHYaWBDbsU8YMScpL4aowy1itqKUuznFQvvGL1J_Uvk5w,americas,NA1,MASTER,132,532,512,50.96,1044
9dRgPseetgwStB033GrpEmrFrr2jHwhT3n_aYO_zdw2U3C9BLWnvF3OADS9jD2pi40J4WAoQpytmYw,americas,NA1,MASTER,131,558,544,50.64,1102
FdfkhDb5L5oHFgFpnVq99RehnMx0Ule0cPwtOaaT0Vn9tGYRuwNVntPQ92iovSnAlt95hBXu526Qzw,americas,NA1,MASTER,128,561,577,49.3,1138
tUSjfZIi0E6II71RwXLrbIljQiEUBrcCB4uMkE4bTAf1eyWQI8I3HPHvF4MvNh9Tckl_qHvrE3hcCQ,americas,NA1,MASTER,118,570,578,49.65,1148
fyWKy7aKxEhaMPUtNNPRASw5zNqhECwXa4vpcWYWvVpwGSyZUrFf9utdnYFBAL4xfNE6es9MtwbXqw,americas,NA1,MASTER,118,551,555,49.82,1106
eyXLA8wsaYw6r7Pa8y4vYr1MVZHvV2tKUejA_RIcLiT61zfY6WSOmer7VPg1UCg4mDQJp9zfpFppKA,americas,NA1,MASTER,118,514,517,49.85,1031
YIGNThLdZbkdK9xiI6Xns-PNoCoZ3OaXg7LaDxVzrpOJL_a95hxXXkYPJXPwANsFnTzTJymENMGbqQ,americas,NA1,MASTER,118,505,532,48.7,1037
A2iDFlsBFdg2dkWdobzJw9klqMP-moQ28K0zN4eLa7uQXl7uL04LmypF-_Afd02jQQySIYpzLTsHvQ,americas,NA1,MASTER,114,559,570,49.51,1129
eMmZjLsz7okoK3qolx2fb4hHhV2C-I2-BFAtZTGQ8cbZFf-hCwETaGPUA2xM9gtJkqIikt27CW5zzA,americas,NA1,MASTER,113,595,603,49.67,1198
RUan5FBSuo-gGdGo8BcbLsO0MDKXVZzvBV8yR5SSMHmmC7bqn2fQxL8p9F5smpKnJPWWW6kADon7QQ,americas,NA1,MASTER,98,518,519,49.95,1037
IO9Tmtj2J8QJEftEoZTtkVrC0MPxenU7z154dpUr7dty2_wF63HzQEhBNIJmF2a9RHeq1jPYw8vglA,americas,NA1,MASTER,96,513,491,51.1,1004
62DxCquxXRWeL5XxvopsOr_LG1aXtd3ObTlH_T0diimATpSYiu23t19fyYFezd4ae1OlDqIEMdrbzw,americas,NA1,MASTER,95,585,578,50.3,1163
Ufy4uN1lMAkRYpHU2_7dOGroAYnd8cXoxjkEz55gBU7XUTXVqjqE8x9tpphvDJeNyKvDPoW0Jz9cPw,americas,NA1,MASTER,83,589,597,49.66,1186
qPfa49DvtXqI2EytVWSLylN_J5pDN-Z7asORB283nbgtpOTrdl388OPbaZWafMb3NmS2O0XT67346g,americas,NA1,MASTER,70,663,657,50.23,1320
rgxwdWAJiPcoMWqGQCN501de3tJS3otOyoZe6jwAp7UMwgvrHd9rj7su6UXoyr7hXN5Qaad7hf3diw,americas,NA1,MASTER,68,714,719,49.83,1433
jkND5FiRkNBO3ym3fnto3ORups2S-wzXUQFZK35W9HdINb24J41O-kBisMugsz7V5K7BFD87Ay5EqQ,americas,NA1,MASTER,66,502,486,50.81,988
6tFMZUDJEf0_aalHZOnZot1nUCD8XeeNhrYy0afXJYcSJ3piu4W05AXn3BahdE6aKE1tjGcRTz6y7w,americas,NA1,MASTER,61,710,731,49.27,1441
PjSe06UoZ8WZ075DccAIJ_8LgMYjUZI1JxIlX2gozPhQ1tpRrVvK-KKFA81afytE3wIamVoMt4MT-A,americas,NA1,MASTER,61,609,600,50.37,1209
d3UH1GViBSXZ0MxFEfXBNe5FMSNWkr1JOiMQviE2uVqG7vw3avhmyepcs0bcF4kz_y-k73-MW83Mfg,americas,NA1,MASTER,61,568,539,51.31,1107
5O4iL9zyH_GWOy86nGTbHYJKPrIQ4ZNu5fomszeB3NLCnOxOvRcxI30zCDMU0da0uxN_0iaMR0eidw,americas,NA1,MASTER,60,620,610,50.41,1230
3ZAPrBVhy2AuiRaZo8hZesNr_H1HReMcE0hN2faD9r8k_BHLyPb8ehBAUB0whwpkibuXd3f5nfxPvQ,americas,NA1,MASTER,60,517,507,50.49,1024
1fvTpBihbqmknB_-FnapgULmqg4BgpWV7nrmRqooCAeKon3U7EaSY3GLYT2Ydu23iK8cfY4spm38fw,americas,NA1,MASTER,58,583,581,50.09,1164
EdtRTAVoFbjZFFCl1A_AhELwopmN1dP4bJnUVoVB0YGlSsY4cBQ20bDnRLXcsncNKrgGoY00G06yIA,americas,NA1,MASTER,58,514,549,48.35,1063
